D3S1566	3	97.19	12	 1 0.0194175 2 0.271845 3 0.223301 4 0.0194175 5 0.0873786 6 0.0776699 7 0.131068 8 0.0485437 9 0.0194175 10 0.0728155 11 0.0145631 12 0.0145631
D3S3551	3	99.228	15	 1 0.0607477 2 0.046729 3 0.0420561 4 0.0140187 5 0.0981308 6 0.196262 7 0.0654206 8 0.0514019 9 0.182243 10 0.0794393 11 0.0747664 12 0.0327103 13 0.0233645 14 0.0186916 15 0.0140187
D3S3614	3	100.82754	10	 1 0.0394737 2 0.25 3 0.0197368 4 0.0460526 5 0.0657895 6 0.269737 7 0.138158 8 0.0855263 9 0.0592105 10 0.0263158
D3S3653	3	106.925	6	 1 0.331633 2 0.352041 3 0.173469 4 0.0561224 5 0.0663265 6 0.0204082
D3S3508	3	110.344	8	 1 0.228395 2 0.0185185 3 0.419753 4 0.104938 5 0.0802469 6 0.104938 7 0.0185185 8 0.0246914
D3S2388	3	111.309	5	 1 0.0421053 2 0.342105 3 0.463158 4 0.0894737 5 0.0631579
D3S1276	3	111.552579	6	 1 0.0531915 2 0.0531915 3 0.398936 4 0.398936 5 0.0531915 6 0.0425532
D3S1271	3	115.242999	4	 1 0.225275 2 0.208791 3 0.291209 4 0.274725
D3S3045	3	120.289999	7	 1 0.188776 2 0.112245 3 0.0714286 4 0.153061 5 0.295918 6 0.132653 7 0.0459184
D3S3683	3	124.141999	7	 1 0.0918367 2 0.22449 3 0.102041 4 0.0255102 5 0.438776 6 0.0969388 7 0.0204082
D3S3585	3	124.633202	6	 1 0.0361446 2 0.39759 3 0.427711 4 0.0481928 5 0.0421687 6 0.0481928
D3S1575	3	126.997002	5	 1 0.316327 2 0.464286 3 0.127551 4 0.0663265 5 0.0255102
D3S1558	3	128.934482	10	 1 0.0194175 2 0.0825243 3 0.0582524 4 0.0436893 5 0.296117 6 0.131068 7 0.106796 8 0.228155 9 0.0194175 10 0.0145631
D3S3515	3	129.729999	10	 1 0.0343137 2 0.245098 3 0.269608 4 0.102941 5 0.0147059 6 0.215686 7 0.0686275 8 0.0196078 9 0.0147059 10 0.0147059
D3S1267	3	133.533919	17	 1 0.0144231 2 0.0288462 3 0.173077 4 0.0673077 5 0.0144231 6 0.0240385 7 0.0192308 8 0.0480769 9 0.0625 10 0.0817308 11 0.129808 12 0.0961538 13 0.0480769 14 0.0769231 15 0.0432692 16 0.0576923 17 0.0144231
D3S3646	3	134.648139	7	 1 0.315789 2 0.0263158 3 0.347368 4 0.210526 5 0.0368421 6 0.0263158 7 0.0368421
D3S1589	3	136.429999	7	 1 0.121951 2 0.115854 3 0.219512 4 0.0914634 5 0.371951 6 0.054878 7 0.0243902
D3S1292	3	142.174999	12	 1 0.0432692 2 0.144231 3 0.0384615 4 0.163462 5 0.0192308 6 0.0480769 7 0.0817308 8 0.144231 9 0.120192 10 0.0865385 11 0.0673077 12 0.0432692
D3S3637	3	146.456409	14	 1 0.0153061 2 0.102041 3 0.158163 4 0.0561224 5 0.0612245 6 0.188776 7 0.102041 8 0.0714286 9 0.102041 10 0.0612245 11 0.0306122 12 0.0204082 13 0.0153061 14 0.0153061
D3S1569	3	154.109999	12	 1 0.0192308 2 0.278846 3 0.110577 4 0.125 5 0.0576923 6 0.0144231 7 0.120192 8 0.100962 9 0.0288462 10 0.0144231 11 0.115385 12 0.0144231
D3S1593	3	155.855999	7	 1 0.276042 2 0.177083 3 0.114583 4 0.078125 5 0.0208333 6 0.03125 7 0.302083
D3S1308	3	160.667999	6	 1 0.212121 2 0.151515 3 0.449495 4 0.131313 5 0.040404 6 0.0151515
D3S1279	3	163.839999	12	 1 0.0192308 2 0.0192308 3 0.0192308 4 0.100962 5 0.100962 6 0.216346 7 0.216346 8 0.192308 9 0.0240385 10 0.0384615 11 0.0336538 12 0.0192308
D3S1607	3	168.314999	10	 1 0.0235294 2 0.170588 3 0.441176 4 0.0352941 5 0.0705882 6 0.0588235 7 0.0411765 8 0.111765 9 0.0294118 10 0.0176471
D3S3668	3	171.184999	10	 1 0.0346535 2 0.0544554 3 0.0940594 4 0.133663 5 0.188119 6 0.173267 7 0.158416 8 0.118812 9 0.0247525 10 0.019802
D3S1564	3	175.207999	9	 1 0.045 2 0.02 3 0.585 4 0.025 5 0.06 6 0.025 7 0.145 8 0.075 9 0.02
D3S3725	3	178.271999	9	 1 0.292929 2 0.0858586 3 0.0909091 4 0.0656566 5 0.151515 6 0.0707071 7 0.166667 8 0.0505051 9 0.0252525
D3S1565	3	181.866999	9	 1 0.0306122 2 0.0357143 3 0.0255102 4 0.0867347 5 0.346939 6 0.341837 7 0.0357143 8 0.0714286 9 0.0255102
D3S3041	3	186.392139	8	 1 0.10101 2 0.030303 3 0.0656566 4 0.0858586 5 0.247475 6 0.232323 7 0.156566 8 0.0808081
D3S3699	3	189.975999	9	 1 0.197674 2 0.0290698 3 0.0872093 4 0.511628 5 0.0232558 6 0.0348837 7 0.0232558 8 0.0348837 9 0.0581395
D3S1618	3	193.371999	4	 1 0.534091 2 0.357955 3 0.0738636 4 0.0340909
D3S3592	3	195.052999	8	 1 0.0319149 2 0.0797872 3 0.170213 4 0.0425532 5 0.324468 6 0.281915 7 0.037234 8 0.0319149
D3S1262	3	198.551999	9	 1 0.252525 2 0.0555556 3 0.19697 4 0.161616 5 0.030303 6 0.0454545 7 0.19697 8 0.0252525 9 0.0353535
D3S3600	3	201.906999	7	 1 0.0876289 2 0.190722 3 0.0773196 4 0.273196 5 0.252577 6 0.0618557 7 0.056701
D3S1580	3	206.427999	11	 1 0.0242718 2 0.0533981 3 0.0339806 4 0.0970874 5 0.218447 6 0.116505 7 0.0339806 8 0.145631 9 0.194175 10 0.0436893 11 0.038835
D3S3043	3	209.799999	6	 1 0.0309278 2 0.0979381 3 0.376289 4 0.402062 5 0.0670103 6 0.0257732
D3S3669	3	214.297999	7	 1 0.0315789 2 0.0631579 3 0.452632 4 0.110526 5 0.152632 6 0.0789474 7 0.110526
D3S240	3	219.968999	6	 1 0.0380435 2 0.722826 3 0.0380435 4 0.0815217 5 0.0326087 6 0.0869565
D3S1265	3	222.337999	9	 1 0.267677 2 0.181818 3 0.0606061 4 0.020202 5 0.0606061 6 0.0757576 7 0.186869 8 0.121212 9 0.0252525
D3S1311	3	225.045999	10	 1 0.0357143 2 0.163265 3 0.0204082 4 0.0510204 5 0.204082 6 0.285714 7 0.0867347 8 0.0408163 9 0.0816327 10 0.0306122
ENDC03	3	226.705999	2	 1 0.5 2 0.5
STARTC04	4	0	2	 1 0.5 2 0.5
D4S2936	4	0.904	9	 1 0.029703 2 0.123762 3 0.158416 4 0.242574 5 0.0445545 6 0.193069 7 0.039604 8 0.133663 9 0.0346535
D4S412	4	4.567	10	 1 0.0252525 2 0.20202 3 0.0454545 4 0.030303 5 0.19697 6 0.247475 7 0.116162 8 0.0454545 9 0.0454545 10 0.0454545
D4S3023	4	7.377	7	 1 0.44898 2 0.0918367 3 0.0918367 4 0.0612245 5 0.158163 6 0.0459184 7 0.102041
D4S431	4	12.909	8	 1 0.0789474 2 0.189474 3 0.0368421 4 0.2 5 0.263158 6 0.163158 7 0.0263158 8 0.0421053
D4S2935	4	13.305225	5	 1 0.164948 2 0.0773196 3 0.0360825 4 0.623711 5 0.0979381
D4S394	4	15.278995	11	 1 0.144231 2 0.168269 3 0.115385 4 0.230769 5 0.173077 6 0.0144231 7 0.0480769 8 0.0288462 9 0.0240385 10 0.0384615 11 0.0144231
D4S2923	4	22.332995	7	 1 0.0515464 2 0.0721649 3 0.0670103 4 0.546392 5 0.216495 6 0.0206186 7 0.0257732
D4S2928	4	23.835995	7	 1 0.519737 2 0.25 3 0.0723684 4 0.0197368 5 0.0197368 6 0.0921053 7 0.0263158
D4S403	4	27.832995	11	 1 0.0245098 2 0.240196 3 0.0441176 4 0.0343137 5 0.0392157 6 0.220588 7 0.284314 8 0.0392157 9 0.0196078 10 0.0245098 11 0.0294118
D4S1511	4	30.101165	5	 1 0.6 2 0.0736842 3 0.205263 4 0.1 5 0.0210526
D4S3341	4	32.246995	4	 1 0.0210526 2 0.247368 3 0.489474 4 0.242105
D4S404	4	40.997995	7	 1 0.28125 2 0.197917 3 0.192708 4 0.046875 5 0.197917 6 0.0416667 7 0.0416667
D4S3022	4	43.892995	15	 1 0.120192 2 0.0240385 3 0.0384615 4 0.0913462 5 0.0144231 6 0.0144231 7 0.0144231 8 0.0769231 9 0.105769 10 0.168269 11 0.177885 12 0.0432692 13 0.0817308 14 0.0144231 15 0.0144231
D4S391	4	48.954995	12	 1 0.223301 2 0.0679612 3 0.126214 4 0.0485437 5 0.0291262 6 0.0533981 7 0.0582524 8 0.0485437 9 0.0533981 10 0.208738 11 0.0631068 12 0.0194175
D4S2912	4	54.036505	8	 1 0.293814 2 0.0876289 3 0.0412371 4 0.170103 5 0.0773196 6 0.123711 7 0.103093 8 0.103093
D4S1587	4	55.943995	9	 1 0.0196078 2 0.470588 3 0.147059 4 0.0245098 5 0.0490196 6 0.122549 7 0.102941 8 0.0392157 9 0.0245098
D4S405	4	62.103995	10	 1 0.08 2 0.085 3 0.055 4 0.21 5 0.23 6 0.16 7 0.1 8 0.025 9 0.02 10 0.035
D4S1627	4	66.522195	6	 1 0.137681 2 0.188406 3 0.173913 4 0.195652 5 0.202899 6 0.101449
D4S2971	4	68.762995	12	 1 0.171429 2 0.0380952 3 0.0285714 4 0.0666667 5 0.0619048 6 0.052381 7 0.171429 8 0.114286 9 0.114286 10 0.1 11 0.052381 12 0.0285714
D4S428	4	71.029995	7	 1 0.015 2 0.07 3 0.045 4 0.16 5 0.515 6 0.12 7 0.075
D4S3000	4	73.737995	10	 1 0.275 2 0.095 3 0.025 4 0.035 5 0.13 6 0.235 7 0.06 8 0.095 9 0.025 10 0.025
D4S398	4	77.904995	9	 1 0.118557 2 0.056701 3 0.0876289 4 0.273196 5 0.113402 6 0.180412 7 0.0515464 8 0.0773196 9 0.0412371
D4S3004	4	80.139995	7	 1 0.0543478 2 0.353261 3 0.141304 4 0.0978261 5 0.288043 6 0.0380435 7 0.0271739
D4S2367	4	81.582995	6	 1 0.0204082 2 0.260204 3 0.132653 4 0.428571 5 0.127551 6 0.0306122
D4S2389	4	84.720995	7	 1 0.0285714 2 0.0285714 3 0.15 4 0.0928571 5 0.521429 6 0.15 7 0.0285714
D4S2963	4	90.595525	8	 1 0.045 2 0.345 3 0.035 4 0.105 5 0.3 6 0.115 7 0.035 8 0.02
D4S1553	4	92.446995	3	 1 0.392473 2 0.580645 3 0.0268817
D4S2361	4	94.747995	6	 1 0.078125 2 0.208333 3 0.25 4 0.338542 5 0.0833333 6 0.0416667
D4S2460	4	99.463995	7	 1 0.0606061 2 0.020202 3 0.247475 4 0.136364 5 0.262626 6 0.227273 7 0.0454545
D4S423	4	102.696995	8	 1 0.0542169 2 0.168675 3 0.174699 4 0.319277 5 0.0722892 6 0.120482 7 0.0361446 8 0.0542169
D4S2986	4	106.889995	7	 1 0.123656 2 0.0215054 3 0.354839 4 0.295699 5 0.0860215 6 0.0483871 7 0.0698925
D4S1572	4	110.137995	9	 1 0.0882353 2 0.0980392 3 0.0735294 4 0.196078 5 0.0245098 6 0.0539216 7 0.284314 8 0.161765 9 0.0196078
D4S2945	4	116.939995	8	 1 0.0412371 2 0.0463918 3 0.278351 4 0.474227 5 0.0206186 6 0.0257732 7 0.0773196 8 0.0360825
D4S406	4	117.483995	9	 1 0.206186 2 0.0927835 3 0.0412371 4 0.139175 5 0.0670103 6 0.149485 7 0.170103 8 0.103093 9 0.0309278
D4S1611	4	121.129995	6	 1 0.0252525 2 0.252525 3 0.29798 4 0.348485 5 0.0555556 6 0.020202
D4S427	4	125.558995	12	 1 0.0144231 2 0.0192308 3 0.0192308 4 0.134615 5 0.0432692 6 0.216346 7 0.139423 8 0.163462 9 0.134615 10 0.0865385 11 0.0144231 12 0.0144231
D4S1615	4	129.751995	5	 1 0.0348837 2 0.337209 3 0.296512 4 0.203488 5 0.127907
D4S1575	4	134.669995	5	 1 0.314433 2 0.376289 3 0.226804 4 0.0670103 5 0.0154639
D4S1579	4	139.993995	9	 1 0.015 2 0.015 3 0.565 4 0.085 5 0.045 6 0.155 7 0.08 8 0.025 9 0.015
D4S424	4	142.050995	10	 1 0.0208333 2 0.03125 3 0.03125 4 0.229167 5 0.182292 6 0.130208 7 0.114583 8 0.078125 9 0.125 10 0.0572917
D4S1586	4	144.418995	9	 1 0.0154639 2 0.0206186 3 0.28866 4 0.268041 5 0.0154639 6 0.0206186 7 0.0773196 8 0.262887 9 0.0309278
D4S2962	4	148.055995	6	 1 0.0677083 2 0.0833333 3 0.401042 4 0.125 5 0.140625 6 0.182292
D4S2934	4	151.162995	6	 1 0.108434 2 0.0903614 3 0.295181 4 0.379518 5 0.0903614 6 0.0361446
D4S3021	4	153.057995	7	 1 0.0989011 2 0.0384615 3 0.142857 4 0.472527 5 0.131868 6 0.021978 7 0.0934066
D4S2918	4	157.381995	6	 1 0.048913 2 0.130435 3 0.38587 4 0.369565 5 0.0271739 6 0.0380435
D4S2980	4	157.382995	7	 1 0.0342466 2 0.0205479 3 0.0273973 4 0.19863 5 0.171233 6 0.356164 7 0.191781
D4S3046	4	159.325995	5	 1 0.263441 2 0.166667 3 0.198925 4 0.344086 5 0.0268817
D4S2952	4	164.315995	7	 1 0.131579 2 0.0263158 3 0.0736842 4 0.0684211 5 0.626316 6 0.0263158 7 0.0473684
D4S2910	4	169.550995	8	 1 0.0260417 2 0.119792 3 0.369792 4 0.125 5 0.244792 6 0.046875 7 0.0364583 8 0.03125
D4S1539	4	173.747995	4	 1 0.209677 2 0.446237 3 0.27957 4 0.0645161
D4S3030	4	174.552995	6	 1 0.363158 2 0.4 3 0.0894737 4 0.0631579 5 0.0368421 6 0.0473684
D4S2417	4	180.200995	5	 1 0.184211 2 0.0842105 3 0.5 4 0.168421 5 0.0631579
D4S1607	4	184.142995	9	 1 0.0268817 2 0.258065 3 0.0430108 4 0.107527 5 0.0215054 6 0.0483871 7 0.38172 8 0.0591398 9 0.0537634
D4S3015	4	187.267995	4	 1 0.276596 2 0.579787 3 0.0531915 4 0.0904255
D4S3041	4	189.523995	7	 1 0.116162 2 0.0353535 3 0.141414 4 0.393939 5 0.227273 6 0.0454545 7 0.040404
D4S408	4	193.498995	7	 1 0.207447 2 0.335106 3 0.191489 4 0.0957447 5 0.037234 6 0.0265957 7 0.106383
D4S1540	4	197.042265	6	 1 0.0154639 2 0.118557 3 0.448454 4 0.139175 5 0.226804 6 0.0515464
DG4S26	4	201.869535	10	 1 0.0212766 2 0.148936 3 0.244681 4 0.0851064 5 0.244681 6 0.0797872 7 0.0531915 8 0.0638298 9 0.0212766 10 0.037234
D4S3051	4	204.692995	9	 1 0.015 2 0.62 3 0.12 4 0.025 5 0.05 6 0.1 7 0.04 8 0.015 9 0.015
D4S2930	4	209.267995	7	 1 0.0670103 2 0.221649 3 0.273196 4 0.28866 5 0.0257732 6 0.0824742 7 0.0412371
ENDC04	4	209.268995	2	 1 0.5 2 0.5
STARTC05	5	0	2	 1 0.5 2 0.5
D5S1981	5	1.212	6	 1 0.182796 2 0.290323 3 0.188172 4 0.182796 5 0.112903 6 0.0430108
D5S417	5	9.355	7	 1 0.0153061 2 0.0612245 3 0.433673 4 0.117347 5 0.0255102 6 0.244898 7 0.102041
D5S2088	5	11.87086	8	 1 0.030303 2 0.222222 3 0.0555556 4 0.111111 5 0.287879 6 0.151515 7 0.0656566 8 0.0757576
D5S406	5	13.117	9	 1 0.161765 2 0.205882 3 0.0294118 4 0.0147059 5 0.0931373 6 0.186275 7 0.259804 8 0.0245098 9 0.0245098
D5S2054	5	16.644	8	 1 0.0769231 2 0.0192308 3 0.0512821 4 0.320513 5 0.384615 6 0.0641026 7 0.0448718 8 0.0384615
D5S635	5	18.108	8	 1 0.0194805 2 0.0454545 3 0.168831 4 0.0324675 5 0.0454545 6 0.214286 7 0.441558 8 0.0324675
D5S1957	5	22.949	6	 1 0.0360825 2 0.175258 3 0.201031 4 0.21134 5 0.247423 6 0.128866
D5S1486	5	27.247	5	 1 0.0842105 2 0.147368 3 0.221053 4 0.394737 5 0.152632
D5S2081	5	33.49132	7	 1 0.0206186 2 0.231959 3 0.510309 4 0.0979381 5 0.0309278 6 0.0257732 7 0.0824742
D5S1954	5	36.026	12	 1 0.0528846 2 0.134615 3 0.317308 4 0.0336538 5 0.0240385 6 0.0144231 7 0.0192308 8 0.225962 9 0.0625 10 0.0432692 11 0.0288462 12 0.0432692
D5S2096	5	39.436	7	 1 0.191919 2 0.0353535 3 0.505051 4 0.176768 5 0.0252525 6 0.0252525 7 0.040404
D5S2031	5	42.23	11	 1 0.0792079 2 0.0346535 3 0.0594059 4 0.049505 5 0.0247525 6 0.193069 7 0.0544554 8 0.0693069 9 0.188119 10 0.227723 11 0.019802
D5S2848	5	47.813	7	 1 0.0309278 2 0.175258 3 0.0876289 4 0.185567 5 0.402062 6 0.0773196 7 0.0412371
D5S661	5	50.05582	9	 1 0.0918367 2 0.44898 3 0.117347 4 0.193878 5 0.0204082 6 0.0255102 7 0.0408163 8 0.0408163 9 0.0204082
D5S1986	5	53.234	7	 1 0.03 2 0.08 3 0.42 4 0.12 5 0.275 6 0.055 7 0.02
D5S674	5	56.711	5	 1 0.336735 2 0.290816 3 0.0663265 4 0.219388 5 0.0867347
D5S426	5	58.504	10	 1 0.145631 2 0.0339806 3 0.145631 4 0.0485437 5 0.0339806 6 0.0728155 7 0.291262 8 0.160194 9 0.0485437 10 0.0194175
D5S2021	5	61.33005	5	 1 0.0473684 2 0.421053 3 0.0631579 4 0.405263 5 0.0631579
D5S418	5	66.571	8	 1 0.176768 2 0.030303 3 0.126263 4 0.191919 5 0.207071 6 0.171717 7 0.0252525 8 0.0707071
D5S430	5	67.290893	8	 1 0.0247525 2 0.029703 3 0.133663 4 0.50495 5 0.128713 6 0.0891089 7 0.0594059 8 0.029703
D5S628	5	71.143003	10	 1 0.61236 2 0.0280899 3 0.0280899 4 0.0224719 5 0.0337079 6 0.0224719 7 0.0730337 8 0.0393258 9 0.11236 10 0.0280899
D5S2102	5	75.011003	6	 1 0.118557 2 0.113402 3 0.391753 4 0.221649 5 0.134021 6 0.0206186
D5S427	5	79.196003	8	 1 0.135417 2 0.203125 3 0.192708 4 0.0260417 5 0.151042 6 0.197917 7 0.0572917 8 0.0364583
D5S2072	5	80.820003	7	 1 0.04 2 0.095 3 0.205 4 0.12 5 0.395 6 0.045 7 0.1
D5S1999	5	85.120003	5	 1 0.0824742 2 0.329897 3 0.458763 4 0.0463918 5 0.0824742
D5S2851	5	85.377003	4	 1 0.0802469 2 0.253086 3 0.561728 4 0.104938
D5S2003	5	90.541003	10	 1 0.217172 2 0.10101 3 0.0454545 4 0.171717 5 0.0353535 6 0.0151515 7 0.176768 8 0.0757576 9 0.116162 10 0.0454545
D5S424	5	93.230003	10	 1 0.0925926 2 0.0246914 3 0.320988 4 0.117284 5 0.0185185 6 0.296296 7 0.0185185 8 0.037037 9 0.0555556 10 0.0185185
D5S1397	5	98.143003	11	 1 0.0368421 2 0.0736842 3 0.210526 4 0.231579 5 0.178947 6 0.0684211 7 0.0842105 8 0.0157895 9 0.0473684 10 0.0157895 11 0.0368421
D5S641	5	101.540003	12	 1 0.0555556 2 0.0166667 3 0.0666667 4 0.0611111 5 0.0333333 6 0.333333 7 0.166667 8 0.127778 9 0.0444444 10 0.0333333 11 0.0388889 12 0.0222222
D5S428	5	104.446003	6	 1 0.22449 2 0.229592 3 0.214286 4 0.0459184 5 0.229592 6 0.0561224
D5S1725	5	106.879303	6	 1 0.378788 2 0.141414 3 0.0808081 4 0.207071 5 0.146465 6 0.0454545
D5S2498	5	108.316963	8	 1 0.0773196 2 0.056701 3 0.221649 4 0.108247 5 0.309278 6 0.134021 7 0.0618557 8 0.0309278
D5S1503	5	113.021003	4	 1 0.173684 2 0.357895 3 0.4 4 0.0684211
D5S409	5	114.893003	4	 1 0.197802 2 0.032967 3 0.626374 4 0.142857
D5S2501	5	119.416003	6	 1 0.112245 2 0.0765306 3 0.321429 4 0.209184 5 0.204082 6 0.0765306
D5S2027	5	120.952003	7	 1 0.0364583 2 0.09375 3 0.359375 4 0.213542 5 0.078125 6 0.192708 7 0.0260417
D5S2065	5	122.492003	6	 1 0.0578947 2 0.0631579 3 0.357895 4 0.173684 5 0.131579 6 0.215789
D5S1720	5	122.573619	6	 1 0.0238095 2 0.0297619 3 0.333333 4 0.244048 5 0.303571 6 0.0654762
D5S404	5	127.058999	8	 1 0.292135 2 0.117978 3 0.202247 4 0.146067 5 0.0505618 6 0.101124 7 0.0280899 8 0.0617978
D5S490	5	134.521999	13	 1 0.0424528 2 0.65566 3 0.0141509 4 0.0141509 5 0.0377358 6 0.0377358 7 0.0566038 8 0.0283019 9 0.0188679 10 0.0235849 11 0.0424528 12 0.0141509 13 0.0141509
D5S2053	5	138.745999	8	 1 0.0252525 2 0.0656566 3 0.171717 4 0.328283 5 0.19697 6 0.0959596 7 0.0909091 8 0.0252525
D5S2115	5	139.987999	10	 1 0.0353535 2 0.0353535 3 0.0505051 4 0.040404 5 0.020202 6 0.121212 7 0.328283 8 0.237374 9 0.10101 10 0.030303
D5S2508	5	143.919999	8	 1 0.0280899 2 0.151685 3 0.0337079 4 0.0393258 5 0.202247 6 0.359551 7 0.157303 8 0.0280899
D5S2017	5	145.350799	10	 1 0.0247525 2 0.0148515 3 0.0643564 4 0.0742574 5 0.217822 6 0.212871 7 0.20297 8 0.118812 9 0.0544554 10 0.0148515
D5S436	5	150.779999	11	 1 0.222222 2 0.0454545 3 0.0656566 4 0.176768 5 0.020202 6 0.146465 7 0.030303 8 0.156566 9 0.040404 10 0.0606061 11 0.0353535
D5S2090	5	153.719999	8	 1 0.277108 2 0.162651 3 0.0903614 4 0.144578 5 0.0421687 6 0.222892 7 0.0301205 8 0.0301205
D5S2014	5	159.097999	7	 1 0.408602 2 0.177419 3 0.0645161 4 0.139785 5 0.155914 6 0.0322581 7 0.0215054
D5S410	5	162.445999	8	 1 0.0408163 2 0.183673 3 0.163265 4 0.357143 5 0.0510204 6 0.0153061 7 0.107143 8 0.0816327
D5S2049	5	165.955999	6	 1 0.291667 2 0.317708 3 0.0520833 4 0.177083 5 0.0208333 6 0.140625
D5S2066	5	171.446999	10	 1 0.0147059 2 0.0245098 3 0.387255 4 0.0637255 5 0.122549 6 0.0294118 7 0.0784314 8 0.220588 9 0.0441176 10 0.0147059
D5S2040	5	173.900009	8	 1 0.158163 2 0.265306 3 0.132653 4 0.0765306 5 0.0306122 6 0.0561224 7 0.19898 8 0.0816327
D5S2050	5	176.970999	7	 1 0.0268817 2 0.327957 3 0.268817 4 0.0430108 5 0.0430108 6 0.258065 7 0.0322581
D5S400	5	181.336999	12	 1 0.0257732 2 0.0670103 3 0.0257732 4 0.0360825 5 0.056701 6 0.0670103 7 0.159794 8 0.206186 9 0.195876 10 0.0721649 11 0.0670103 12 0.0206186
D5S2075	5	182.329263	8	 1 0.020202 2 0.0555556 3 0.19697 4 0.292929 5 0.212121 6 0.0757576 7 0.10101 8 0.0454545
D5S1973	5	184.164003	6	 1 0.368421 2 0.0368421 3 0.415789 4 0.0736842 5 0.0263158 6 0.0789474
D5S1960	5	189.288003	14	 1 0.0288462 2 0.0721154 3 0.0480769 4 0.120192 5 0.0961538 6 0.278846 7 0.0432692 8 0.0817308 9 0.0528846 10 0.0528846 11 0.0288462 12 0.0288462 13 0.0240385 14 0.0432692
D5S2069	5	194.398003	7	 1 0.333333 2 0.0505051 3 0.0757576 4 0.0252525 5 0.313131 6 0.121212 7 0.0808081
D5S2058	5	196.439003	8	 1 0.0765306 2 0.0408163 3 0.326531 4 0.0714286 5 0.0204082 6 0.0204082 7 0.341837 8 0.102041
D5S498	5	197.374003	8	 1 0.394737 2 0.268421 3 0.0210526 4 0.0947368 5 0.0210526 6 0.0421053 7 0.110526 8 0.0473684
D5S469	5	203.456003	2	 1 0.790323 2 0.209677
D5S2030	5	205.424003	4	 1 0.360825 2 0.520619 3 0.0824742 4 0.0360825
D5S408	5	210.411003	10	 1 0.0242718 2 0.0631068 3 0.0194175 4 0.038835 5 0.0873786 6 0.359223 7 0.247573 8 0.0873786 9 0.0242718 10 0.0485437
D5S2006	5	211.064003	7	 1 0.166667 2 0.21875 3 0.0364583 4 0.046875 5 0.385417 6 0.0885417 7 0.0572917
ENDC05	5	211.114003	2	 1 0.5 2 0.5
STARTC06	6	0	2	 1 0.5 2 0.5
D6S244	6	5.65732	6	 1 0.505263 2 0.0157895 3 0.368421 4 0.0368421 5 0.0526316 6 0.0210526
D6S1617	6	12.178	12	 1 0.0306122 2 0.219388 3 0.0969388 4 0.0204082 5 0.0969388 6 0.0714286 7 0.0714286 8 0.0306122 9 0.214286 10 0.0867347 11 0.0357143 12 0.0255102
D6S1574	6	16.206	11	 1 0.146465 2 0.030303 3 0.136364 4 0.181818 5 0.0757576 6 0.0808081 7 0.186869 8 0.0606061 9 0.0353535 10 0.040404 11 0.0252525
D6S1640	6	19.816	9	 1 0.03 2 0.09 3 0.03 4 0.095 5 0.17 6 0.29 7 0.22 8 0.055 9 0.02
D6S309	6	21.603	9	 1 0.102941 2 0.0392157 3 0.161765 4 0.0833333 5 0.0931373 6 0.230392 7 0.161765 8 0.0833333 9 0.0441176
D6S470	6	24.914	11	 1 0.0360825 2 0.149485 3 0.0515464 4 0.0309278 5 0.103093 6 0.221649 7 0.164948 8 0.0876289 9 0.103093 10 0.0206186 11 0.0309278
D6S1279	6	30.3497	10	 1 0.0255102 2 0.0204082 3 0.0408163 4 0.0306122 5 0.22449 6 0.285714 7 0.168367 8 0.142857 9 0.0306122 10 0.0306122
D6S1721	6	31.851	9	 1 0.0343137 2 0.196078 3 0.220588 4 0.0196078 5 0.0490196 6 0.205882 7 0.186275 8 0.0637255 9 0.0245098
D6S289	6	36.34	8	 1 0.0693069 2 0.049505 3 0.0643564 4 0.138614 5 0.435644 6 0.178218 7 0.0445545 8 0.019802
D6S1567	6	40.175	11	 1 0.0192308 2 0.0192308 3 0.0240385 4 0.293269 5 0.0865385 6 0.0432692 7 0.129808 8 0.221154 9 0.100962 10 0.0480769 11 0.0144231
D6S422	6	44.681	8	 1 0.352041 2 0.102041 3 0.244898 4 0.0612245 5 0.0714286 6 0.0357143 7 0.0612245 8 0.0714286
D6S1588	6	46.737	11	 1 0.0148515 2 0.0148515 3 0.0148515 4 0.168317 5 0.0792079 6 0.391089 7 0.0445545 8 0.113861 9 0.019802 10 0.123762 11 0.0148515
D6S1660	6	48.373	7	 1 0.03125 2 0.046875 3 0.0416667 4 0.348958 5 0.270833 6 0.234375 7 0.0260417
D6S1571	6	51.181	11	 1 0.0288462 2 0.264423 3 0.0480769 4 0.0625 5 0.110577 6 0.0240385 7 0.206731 8 0.153846 9 0.0528846 10 0.0192308 11 0.0288462
D6S273	6	53.75084	8	 1 0.0742574 2 0.113861 3 0.227723 4 0.212871 5 0.237624 6 0.039604 7 0.0792079 8 0.0148515
D6S291	6	57.511	7	 1 0.185 2 0.245 3 0.1 4 0.075 5 0.115 6 0.23 7 0.05
D6S1576	6	57.940682	5	 1 0.0663265 2 0.596939 3 0.265306 4 0.0408163 5 0.0306122
D6S1575	6	63.694002	12	 1 0.0353535 2 0.116162 3 0.166667 4 0.0252525 5 0.040404 6 0.0252525 7 0.0505051 8 0.0454545 9 0.318182 10 0.106061 11 0.0555556 12 0.0151515
D6S1549	6	63.989002	11	 1 0.0637255 2 0.0833333 3 0.0833333 4 0.0196078 5 0.0539216 6 0.0294118 7 0.495098 8 0.0343137 9 0.0588235 10 0.0637255 11 0.0147059
